application_id,prediction,approval_probability,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Total_Income,DTI,Gender_Female,Gender_Male,Married_No,Married_Yes,Dependents_0,Dependents_1,Dependents_2,Dependents_3+,Education_Graduate,Education_Not Graduate,Self_Employed_No,Self_Employed_Yes,Property_Area_Rural,Property_Area_Semiurban,Property_Area_Urban
LP002403,0,0.011817724,1.1674324,-0.7499316,-0.24710722,-0.10594992,-3.4352403,-0.9146511,0.14325695,-0.044667736,-0.0077288477,0.09794452,0.014487826,-0.16792585,0.03476801,-0.09305325,-0.13192412,0.12330287,0.006814079,-0.5180169,-0.027738538,0.086299054,-0.48837146,0.053638805
LP002407,1,0.61205924,1.4535583,-0.9235648,0.060095936,-0.05404523,0.5683281,-0.10766639,0.08961978,0.14680415,0.013896288,0.039657716,0.0020903873,-0.25474626,0.030934498,-0.111340754,-0.05788023,-0.54564923,-0.039757628,0.08702755,0.013457071,-0.27885365,-0.46872157,0.014638659
LP002408,1,0.9648277,-0.40944123,2.1184,-0.3852873,-0.031561166,0.54446155,-0.5532458,0.077114224,-0.017763505,-0.0064238477,0.048173245,7.328612e-05,-0.027105907,0.22213024,-0.10208001,-0.024434557,0.060265485,0.0006843172,0.03158196,0.0017956833,0.048269685,0.860985,0.0770063
LP002409,1,0.8199377,1.1431547,0.39020267,-0.34716085,-0.05905345,0.5720958,-0.26691857,0.12392011,-0.017134922,-0.0066546444,0.029853316,0.009334937,-0.24101935,0.07882954,-0.114030264,-0.065411925,0.08722391,0.0033214618,0.044771705,-0.00013482646,-0.25663745,-0.41096583,0.04024534
LP002418,1,0.8770317,-0.15955159,0.71622247,0.15661186,-0.013626018,0.47059226,-0.80825996,0.06251974,-0.024024453,-0.009025274,0.038360525,0.008858065,0.06953617,0.16119507,-0.12260837,0.2949559,-0.41859725,-0.040118553,-0.0111739915,-0.007996978,0.10255097,0.6964383,0.023662513
LP002422,1,0.634392,1.8030238,-0.5682881,-0.13008066,-0.064234726,0.45117402,-1.8657027,0.4711899,-0.026219597,-0.00757038,0.034798484,0.0060508284,0.08808174,-0.8485117,-0.1156773,-0.04043599,0.09475559,0.006077345,0.056022923,0.0007455158,0.16835715,0.3471305,-0.08767566
LP002424,1,0.92557913,0.88287336,1.8562512,-0.22288275,0.2312239,0.5648663,-1.458646,0.5115518,-0.022803778,-0.0065861107,0.024799546,0.0057667485,-0.14250472,0.1156288,-0.109631546,-0.055107996,0.07874349,0.0035196305,0.07052259,0.009439319,-0.20901561,-0.38376924,-0.001650135
LP002429,1,0.575784,-0.5979566,0.41096452,0.1798374,0.010068886,0.63145465,0.10129245,0.029033057,-0.015785815,-0.00083181355,0.036912385,0.0114525845,0.11438666,-0.34482798,-0.073874846,-0.040757455,0.1424922,0.006191677,-0.529456,-0.050813235,-0.23898079,-0.24836604,-0.0050400593
LP002434,0,0.2325486,-0.19718622,-1.4485561,0.28400898,-0.022253871,0.5796289,-0.43015918,0.027698463,-0.040489096,-0.009916092,0.0037484672,0.006751681,0.13387859,0.047669336,0.4963687,-0.031390145,-0.6438312,-0.05877138,0.039953478,0.0020238233,-0.2916755,-0.46977577,0.050203625
LP002435,1,0.7636521,-0.48142034,0.2403165,0.46207637,-0.049850628,0.5965341,-0.16553618,0.34825116,-0.025629224,-0.007013458,-0.014106042,0.0009510466,-0.057164717,0.12435913,-0.07698594,-0.03458908,0.13939913,0.006786266,0.063678555,0.0030614743,-0.30415004,-0.39805448,0.023799198
LP002443,0,0.028328704,-0.57005215,0.26293412,0.08565196,-0.0942498,-4.384015,0.5223956,-0.09342832,-0.01921549,-0.0048701745,-0.14013569,-0.010885794,0.034105446,0.12489199,0.41273957,-0.103453174,0.18172567,0.011195453,0.03520773,0.00084104325,-0.21184477,-0.34574896,-0.007026272
LP002444,0,0.016156731,-0.6390815,0.43938917,-0.74012315,0.027730016,0.41441256,-0.045030948,-2.630909,-0.028706925,-0.03850891,-0.07865158,-0.012229568,0.09941775,-0.57831264,-0.056547396,-0.018232867,-0.34876648,-0.02128736,-0.7103789,-0.0687845,0.029399835,0.08399178,0.033984285
LP002446,0,0.012155188,-0.6736301,0.108976156,0.020602634,-0.03401589,-4.5341167,0.88869524,-0.2353182,-0.04849578,-0.009128498,0.006393807,0.015003828,0.12586102,0.023731034,0.20912808,-0.08819678,-0.4436497,-0.025138423,0.040327217,0.0016243209,-0.18470599,-0.33564645,-0.004165639
LP002447,1,0.94069433,-1.2992926,0.69109505,0.6130905,-0.15764558,0.65252435,1.3667743,0.17677937,-0.05421257,-0.012455199,0.1329045,0.026287783,0.11660868,0.04228171,0.31589654,-0.0127891265,-0.3464322,-0.027722036,0.05611626,0.004712522,0.10708164,-0.35787508,-0.04790902
LP002448,0,0.021983549,-0.4510736,0.4300008,0.10840901,-0.10080215,-4.3991113,0.5346969,-0.057761014,-0.019209975,-0.00434075,-0.12602188,-0.011064399,-0.029057022,0.1247065,-0.062434837,-0.1305395,0.17030026,0.011195453,0.017434996,0.0011407328,-0.1606423,-0.41673008,-0.0024213854
LP002449,1,0.6491479,-0.51340747,1.1772088,0.4292868,1.0936167,-3.2250595,0.82057947,0.31906268,-0.019690191,-0.0051098615,-0.06418903,0.0030950867,-0.0044035744,0.11034356,-0.054711606,-0.08217224,0.14455391,0.009252673,0.05622774,0.0015242228,-0.10484198,-0.31853917,0.06457444
LP002453,1,0.97782874,1.4387693,-0.70179945,0.32083052,-0.06454278,0.538762,0.14138216,0.38961375,-0.03007759,-0.0049947514,-0.010995033,0.005409434,-0.13995421,0.13315497,-0.114568576,-0.035837546,0.15652126,0.017975584,-0.09495604,0.012090083,0.10563748,0.8995196,0.046501856
LP002455,1,0.91863465,-0.4919452,-1.0375916,0.31979358,-0.007190873,0.6582804,0.31431812,0.059019938,-0.020553483,-0.0035241316,0.06409815,0.013695814,0.027402112,0.13505754,0.35335392,-0.010632281,0.15228148,0.013785331,0.07355251,0.0042180093,0.08763073,0.8599435,0.08084971
LP002459,1,0.5204127,-0.4089849,-1.1904018,0.20635879,-0.001395276,0.60774726,0.29430008,0.022339199,-0.060545623,-0.013243822,0.07656278,0.009096398,-0.047366116,0.058653038,-0.047550403,-0.026433012,0.17657195,0.013472583,0.0747012,0.0064214915,0.08184551,-0.43931675,-0.08923073
LP002467,1,0.62488693,-0.5756151,0.8259393,-0.726618,-0.0036008074,0.59486115,0.076225735,0.0006448589,-0.03766092,-0.0092489375,-0.0060389233,-0.0011775846,-0.058124736,0.11355072,-0.083238915,-0.057331923,0.08408973,0.0034165173,0.020221887,0.0022184975,0.07171837,-0.40903565,-0.09294743
LP002472,1,0.590334,-0.46249035,-1.2210313,0.11515344,-0.0002056451,0.56639445,0.29386538,0.009424244,-0.037327696,-0.004352179,0.058291666,3.1992095e-06,0.14683704,0.06874315,0.3270797,-0.032352813,0.20267639,0.013009852,0.059945576,0.0033184616,-0.18765274,-0.3957388,0.063660644
LP002473,1,0.74945754,1.1406666,-0.71790904,-0.06037661,-0.067665435,0.580367,-1.6146053,0.07921558,-0.021347675,-0.00804989,0.023655342,0.008836452,-0.16719377,0.1540484,-0.12955365,-0.034230918,0.13228601,0.0054979785,-0.029223055,-0.007986656,0.10417469,0.90393645,0.043084275
LP002478,1,0.9788031,-0.6997064,1.6685702,0.0042952304,0.011998426,0.62419224,0.7482102,0.039162684,-0.010022327,-0.0043345587,0.026303636,0.0068704193,-0.0006088616,0.25436574,-0.08433184,-0.03059764,0.14131387,0.003594723,-0.3674264,-0.04940799,0.020107938,0.68286246,0.06897189
LP002484,1,0.9689887,1.5473709,-0.696008,0.13196522,0.7370274,0.4483802,-0.56578916,0.2753843,-0.051099338,-0.013989899,0.031538818,0.0047050314,0.40748715,0.030803569,-0.118783385,0.5781253,0.22030123,0.008022992,-0.016528197,0.0012288238,0.10289842,-0.31026754,-0.08896854
LP002487,1,0.9350395,-0.42861256,1.1171823,-0.000140463,-0.001292396,0.6133988,0.85187095,-0.0024857246,-0.016618611,-0.0054908516,-0.031245781,0.0014396874,-0.013530746,0.15603605,-0.07794684,-0.035662025,0.16776296,0.0033329236,0.032494508,0.0024617524,-0.15095916,-0.3349334,0.041651152
LP002489,1,0.79658055,0.36145502,-0.9678589,0.29449835,-0.013600071,0.51988286,0.45178595,0.041208398,0.13354434,0.04824851,0.108351715,0.008760963,0.022079784,-0.33462295,-0.09897386,-0.012723167,-0.6072245,-0.06974911,0.049277294,0.0034181636,0.11929061,0.576512,-0.046597134
LP002493,0,0.055048555,-0.4160592,-0.9341864,0.21345186,-0.0805809,-3.8946729,0.21542813,-0.040583923,-0.043334324,-0.0038064728,0.19170184,0.013189377,-0.020776164,0.09964639,-0.048265047,-0.07413431,0.13190874,0.00914197,0.08536352,0.0030941288,0.049852505,0.87689346,0.045714594
LP002494,1,0.86283344,0.7484683,-0.9253491,0.12856418,-0.014848748,0.5704541,0.9833845,0.027182063,-0.031224942,-0.009309426,0.11195017,0.008300329,-0.16435327,0.08425013,-0.09271266,-0.060356773,0.28801632,0.019699764,0.01556413,0.0022399663,-0.23010023,-0.44643247,0.0475449
LP002500,0,0.2581666,-0.51481616,0.59812385,0.48010188,0.65126956,-3.2543023,-0.3120436,0.48128408,-0.030922338,-0.001968592,-0.040680777,0.00817248,0.06366064,0.032818247,-0.034704678,0.6058539,-0.37133434,-0.022541847,0.06991732,0.0036630542,0.063139185,-0.27792212,-0.030382253
LP002501,1,0.9637917,1.5359635,-0.6502866,0.32601792,-0.07530912,0.56957054,-0.99943995,0.56326073,-0.028336981,-0.00908288,0.012970844,0.0022066913,-0.06261016,0.16560969,-0.117246896,-0.034378257,0.11479426,0.0073585515,0.06537343,0.003985903,0.19051607,0.9512824,-0.028728522
LP002502,1,0.9893673,-2.0052538,1.1463523,0.4800888,0.049824905,0.64613575,2.0178902,0.009386679,0.03250473,0.027386107,0.14039466,0.03547721,0.048972365,0.11326665,0.32744628,-0.0035667806,-0.2273136,-0.014678406,0.06311321,0.0031282438,0.0628965,0.7437267,0.05786503
LP002505,0,0.4692446,-0.4360639,0.7566905,0.29627702,-0.052149553,0.5238611,-1.5438477,0.17869997,-0.04691417,-0.013498291,0.016888041,-0.0010612805,-0.11155309,0.09947227,-0.12723523,-0.058449868,0.04674225,0.0031433008,-0.011114977,-0.0072887586,0.10292486,-0.47477746,-0.04201561
LP002515,1,0.6618551,-0.7176704,0.7983064,-0.3046866,-0.0049154577,0.5846659,0.64322233,0.02608959,-0.009272039,-0.0037074855,0.000714528,7.301016e-06,0.004292605,-0.99159783,-0.089227326,-0.035451304,0.10304458,0.003795655,-0.37378663,-0.04340194,0.065329574,0.24111097,-0.0033852276
LP002517,0,0.050602406,-0.6443159,0.21516714,0.32866764,0.6487756,-3.8200884,0.61010754,-0.15641609,-0.026217133,-0.009379996,-0.0040070447,0.01635356,0.056160886,-0.18469213,-0.04014994,-0.084503435,-0.29422423,-0.028636398,0.071723334,0.002578071,-0.12237356,-0.2781166,0.033663817
LP002519,1,0.8551568,-0.10659167,-1.0419495,0.28704402,-0.037662495,0.54569685,-0.28902876,0.07768105,-0.010987084,0.0014259382,0.011006781,0.006751681,0.023615161,0.15119518,-0.06983111,0.1754737,0.2243669,0.020853957,0.062066786,0.0049614925,0.10333955,0.80527633,0.05283238
LP002522,0,0.30904296,-0.5480148,-0.8734339,0.25664806,0.023283992,0.5015884,1.3711194,-1.9497006,0.37737468,0.11511005,-0.11539134,-0.019143851,-0.12974192,0.043216787,-0.036362987,-0.037049074,0.19937587,0.0142304525,-0.4927895,-0.07326884,0.06017046,-0.2697362,-0.0001780875
LP002524,1,0.97225994,0.4695771,1.572238,0.03294838,-0.016879316,0.5815871,-1.0629976,0.25550175,-0.018210335,-0.0071651926,0.026933365,-0.002153267,0.28420368,0.09162234,0.9084609,-0.059598908,0.0656086,0.004101847,0.09644189,0.009572938,-0.19012171,-0.26635805,0.0033345902
LP002527,1,0.9136291,1.699912,0.017109167,0.14886785,-0.04896883,0.621567,-1.5144886,0.43310544,-0.01885367,-0.0028432952,-0.0009093428,0.0018777342,0.27059895,0.11641811,0.88363266,-0.06309649,0.10337691,0.0042446093,-0.2925312,-0.021957593,-0.40699494,-0.33064646,-0.018743182
LP002529,1,0.92395055,0.95251,0.3144032,-0.9252165,0.08419083,0.5944959,-1.3172795,-0.036359686,-0.0117857475,-0.0069176406,0.01878128,0.012933791,0.25054863,0.1739903,0.82793385,-0.029715125,0.079329096,0.0045180996,-0.021087632,-0.008861038,0.12822765,0.5748399,0.059699673
LP002530,0,0.10587083,-0.52260274,0.8795126,0.20906076,-0.07623788,-4.2983975,-0.3055885,-0.10357878,-0.014931543,-0.0043328805,-0.11069924,-0.010280849,0.0043267123,0.15197946,0.33695593,-0.06987472,0.1443397,0.00650664,0.05791164,0.00065082544,0.09751225,0.7139457,0.002097721
LP002531,1,0.761687,1.562199,0.48691773,0.47813442,-0.06897816,0.49083343,-2.370906,0.40453562,-0.021738186,-0.0034662278,0.023134895,0.0018777342,0.070432365,-0.67336625,-0.12197246,-0.041367084,0.024233596,0.004254645,-0.37559515,-0.025319573,0.1442039,0.46404544,-0.06823607
LP002533,1,0.9240619,-0.4796572,0.9063742,0.22724605,0.034597706,0.67158985,-0.111271314,0.06361022,-0.028451618,-0.0038330634,0.016807208,0.011051249,0.088040434,0.066310145,0.35350445,-0.027901055,0.13805027,0.006654409,0.059030183,0.0033024389,0.11580654,-0.34517848,-0.0449173
LP002534,0,0.21116723,-0.32650343,-1.285957,-0.17460553,-0.0003305166,0.52077836,0.464224,-0.15839362,0.14667542,0.014884053,0.0053546927,-0.0045970324,-0.106095955,0.050185785,-0.046554435,-0.02573066,-0.6951294,-0.038345426,0.07162222,0.0053565833,-0.18479943,-0.35497734,0.026939295
LP002536,1,0.7755112,-0.4599818,-1.230946,0.27012017,0.043221716,0.53415895,2.207583,-0.382099,-0.09364554,-0.030783067,0.23602013,0.018839048,0.22302237,0.026826385,-0.0390091,0.2922921,-0.7083909,-0.05238545,0.03419411,0.0053565833,-0.16605793,-0.35564867,0.08891515
LP002537,1,0.99302834,-0.5709547,1.743548,0.36636144,0.007789711,0.6493844,0.7160706,0.08527311,-0.013752133,-0.011910667,-0.0010558743,0.007876466,0.035347763,0.20142412,-0.08071571,-0.008713074,0.15565921,0.00406241,0.056847848,0.0039241742,0.051081438,0.72174484,0.061515644
LP002541,1,0.7517498,1.182389,-0.6542112,-0.7487418,-0.060480744,0.5571101,-0.909154,0.029720658,-0.020160388,-0.00804989,0.032875597,0.008720148,-0.13128002,0.1536674,-0.11371871,-0.034463637,0.121555656,0.005853269,0.08616677,0.0024954998,0.12839372,0.7550536,-0.05386892
LP002543,1,0.94274294,1.4741682,-0.6321582,-0.82845676,-0.038220346,0.598029,-0.7584247,-0.009546446,-0.018122153,-0.0068070907,0.014695904,0.0012629452,0.29110673,0.16310145,0.86869454,-0.029866803,0.117204666,0.0052739023,-0.025827825,-0.008616748,0.13913059,0.6427342,0.06379154
LP002544,1,0.8001381,-1.657248,1.3852582,0.113117866,0.026094384,0.5892621,0.8724059,-0.016458303,-0.017218588,-0.0043812236,0.08144878,0.016152399,0.07539561,-0.26236787,-0.055651248,-0.019912843,-0.1956574,-0.013081312,0.06976211,0.0050860127,-0.122928806,-0.2858391,0.025825126
LP002545,0,0.022191238,-0.54691714,-1.0283558,0.23549078,-0.06920199,-3.974104,0.7301837,-0.03647137,-0.09203324,-0.01428329,0.17667978,0.01778961,0.16250673,0.047208294,0.27039045,-0.09727102,0.1457836,0.011268339,0.039297715,0.0016243209,-0.14852259,-0.4365567,0.04178135
LP002547,0,0.40345442,1.8318096,-0.580748,-0.8002744,-0.057810742,0.5088044,-1.9837799,-0.11827454,-0.046316452,-0.009582005,-0.013670758,0.0002566652,0.21068843,-0.30967098,-0.11464022,-0.0592322,0.089210935,0.005853269,0.04282614,0.0015353038,0.1735319,-0.1178703,0.17816718
LP002555,1,0.95842236,-0.43677807,0.60535264,0.009695184,-0.008815212,0.58801925,-0.5182399,0.06780101,-0.010417908,-0.00070091186,0.024077373,-0.000998746,0.07424873,0.2377327,0.86464196,-0.035500117,0.07883488,0.0028765458,-0.09203002,0.012090292,0.13939331,0.7240887,0.034258507
LP002556,1,0.5882425,-0.5243041,-1.0576605,0.24564028,0.018823639,0.5868327,0.96643513,0.010643802,-0.14872137,-0.031442516,-0.15253441,-0.024116969,-0.13975357,0.042536464,-0.04673388,-0.030099323,0.21884845,0.016061684,0.056858376,0.0064214915,0.09858854,-0.4780535,-0.05566045
LP002560,1,0.9898301,-0.43801996,1.375339,0.51757985,-0.01468873,0.561178,0.9346457,0.16915897,-0.0220689,-0.0096898945,0.085220754,-0.0019832235,0.010776612,0.17771298,-0.080052584,-0.014724126,-0.33516955,-0.016274303,0.061835445,0.0028712566,0.08036848,0.7223726,0.03361781
LP002562,1,0.8709783,0.78647923,0.27865276,-0.58373916,-0.0043865684,0.6182871,0.34202895,0.028586272,-0.035811562,-0.009803148,-0.0010344483,-0.00105979,0.23324144,-0.026925787,-0.083350115,-0.048104092,-0.3133282,-0.04673353,0.016530642,0.0019857597,0.11959204,-0.16877699,0.029211532
LP002571,0,0.38143918,-0.39097098,-1.3280667,0.25987715,0.002293107,0.57184565,1.3576294,0.0031175292,-0.13727307,-0.027113385,-0.08934499,-0.010247718,-0.13557988,0.0314073,-0.052968055,-0.023818858,-0.6551709,-0.05238545,0.051548913,0.0053565833,-0.19069271,-0.50305873,0.052077357
LP002582,1,0.8144397,1.7654777,-0.6602227,-0.7229885,-0.051970292,0.4683326,-0.83674467,0.4759151,0.13360973,0.013245947,0.034878004,0.005409434,-0.074461624,0.18586713,-0.1133879,-0.030999973,-0.3837662,-0.019336091,-0.3689705,-0.026829869,0.18686503,0.75133914,-0.030234788
LP002585,0,0.051786125,-0.47263372,1.0023389,0.22357316,-0.115017675,-4.156861,0.56344205,-0.030669015,-0.020224271,-0.006911611,-0.11537972,-0.011064399,-0.029916815,0.12942266,-0.06594934,-0.1282476,0.09735221,0.008008866,0.017529631,0.0011407328,-0.1574077,-0.42392632,0.005847214
LP002586,1,0.9102777,-0.5901091,0.3481879,0.51570994,0.33341643,0.5812363,0.20627075,-0.027300663,-0.038980294,-0.0102639925,0.08030379,0.0156235155,0.018241642,-0.50137794,-0.05238445,-0.012381692,0.11479547,0.006066985,0.09184549,0.0066396203,0.085166186,0.3415809,0.0266489
LP002587,1,0.92830783,-0.472708,0.94046307,0.3971532,0.016214026,0.65848756,0.8375127,0.047149308,-0.024550064,0.00013477716,0.101024866,0.03626858,-0.044845007,0.0676664,-0.057393886,-0.019603854,-0.29463103,-0.021364722,0.07181277,0.0053565833,-0.16535306,-0.3270315,0.031123536
LP002588,1,0.82225674,-0.09152012,0.79929745,0.3848803,0.7962997,0.4674263,-1.5193062,0.51599026,-0.043695748,-0.0156212915,0.026109515,0.0034246454,-0.14158787,0.07913778,-0.12443772,-0.052491475,0.07633423,0.0054242755,0.008650379,0.0017472722,0.10265001,-0.465081,-0.060014207
LP002600,1,0.96809155,-0.5634556,-0.84540707,0.40788102,0.026249502,0.64417225,2.5320842,0.0303029,-0.03408489,-0.0083601,0.2858195,0.024286801,0.1429814,-0.3789408,-0.045336716,-0.025906168,0.17146674,0.016061684,-0.48967332,-0.072829284,0.07341587,0.66523546,0.07839588
LP002602,0,0.050084155,0.5436106,1.3842314,-0.5349838,-0.10005352,-3.408415,-1.0134912,0.0061506256,-0.025031535,-0.005604023,0.16639033,0.02744629,-0.15196323,0.06771661,-0.090668134,-0.11604264,0.050056733,0.005577453,0.0947751,0.0061603747,-0.13130695,-0.4578614,-0.03746068
